,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
3441,CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,40.1702,$80.34M,,,,https://old.nasdaq.com/symbol/csb
3442,CSA,VictoryShares US Small Cap Volatility Wtd ETF,43.2975,$17.32M,,,,https://old.nasdaq.com/symbol/csa
3443,VIE,"Viela Bio, Inc.",49.73,$2.54B,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vie
3444,VMD,"Viemed Healthcare, Inc.",8.63,$332.14M,,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/vmd
3445,VRAY,"ViewRay, Inc.",2.38,$350.81M,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/vray
3446,VKTX,"Viking Therapeutics, Inc.",7.38,$535.76M,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vktx
3447,VKTXW,"Viking Therapeutics, Inc.",5.8838,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vktxw
3448,VBFC,Village Bank and Trust Financial Corp.,32.98,$47.94M,,Finance,Major Banks,https://old.nasdaq.com/symbol/vbfc
3449,VFF,"Village Farms International, Inc.",6.04,$339.75M,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vff
3450,VLGEA,"Village Super Market, Inc.",25.28,$367.51M,,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/vlgea
3451,VIOT,"Viomi Technology Co., Ltd",5.55,$387.71M,2018.0,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/viot
3452,VNOM,Viper Energy Partners LP,12.9,$2.05B,2014.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vnom
3453,VIR,"Vir Biotechnology, Inc.",33.21,$3.92B,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vir
3454,VIRC,Virco Manufacturing Corporation,2.95,$46.35M,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/virc
3455,VTUS,Virgin Trains USA Inc.,,,2010.0,,,https://old.nasdaq.com/symbol/vtus
3456,VTSI,"VirTra, Inc.",3.06,$23.72M,,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/vtsi
3457,VIRT,"Virtu Financial, Inc.",21.78,$4.24B,2015.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/virt
3458,VRTS,"Virtus Investment Partners, Inc.",111.25,$856.12M,,Finance,Investment Managers,https://old.nasdaq.com/symbol/vrts
3459,BBC,Virtus LifeSci Biotech Clinical Trials ETF,40.59,$40.59M,,,,https://old.nasdaq.com/symbol/bbc
3460,BBP,Virtus LifeSci Biotech Products ETF,45.725,$45.73M,,,,https://old.nasdaq.com/symbol/bbp
3461,VRTU,Virtusa Corporation,35.1,$1.06B,2007.0,Technology,EDP Services,https://old.nasdaq.com/symbol/vrtu
3462,VISL,"Vislink Technologies, Inc.",0.9999,$88.27M,2013.0,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/visl
3463,VTGN,"VistaGen Therapeutics, Inc.",0.4626,$23.1M,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vtgn
3464,VC,Visteon Corporation,81.67,$2.27B,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vc
3465,VIVE,"Viveve Medical, Inc.",0.685,$10.34M,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/vive
3466,VVPR,VivoPower International PLC,1.26,$17.08M,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/vvpr
3467,VVUS,"VIVUS, Inc.",1.11,$19.83M,1994.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vvus
3468,VOD,Vodafone Group Plc,17.56,$47.01B,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vod
3469,VG,Vonage Holdings Corp.,10.71,$2.63B,2006.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vg
3470,VOXX,VOXX International Corporation,5.17,$123.92M,,Technology,Electronic Components,https://old.nasdaq.com/symbol/voxx
3471,VYGR,"Voyager Therapeutics, Inc.",12.02,$447.03M,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vygr
3472,VSEC,VSE Corporation,30.32,$334.83M,,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/vsec
3473,VTVT,vTv Therapeutics Inc.,2.84,$194.22M,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vtvt
3474,VUZI,Vuzix Corporation,2.43,$95.52M,,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/vuzi
3475,WAFU,Wah Fu Education Group Limited,2.0,$8.76M,2019.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/wafu
3476,HLAL,Wahed FTSE USA Shariah ETF,27.217,$36.06M,,,,https://old.nasdaq.com/symbol/hlal
3477,WTRH,Waitr Holdings Inc.,2.06,$205.89M,2016.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wtrh
3478,WBA,"Walgreens Boots Alliance, Inc.",45.35,$39.78B,,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/wba
3479,WSG,Wanda Sports Group Company Limited,2.77,$382.09M,2019.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/wsg
3480,WMG,Warner Music Group Corp.,29.94,$15.27B,2020.0,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/wmg
3481,WAFD,"Washington Federal, Inc.",29.85,$2.26B,,Finance,Major Banks,https://old.nasdaq.com/symbol/wafd
3482,WASH,"Washington Trust Bancorp, Inc.",35.3,$609.22M,,Finance,Major Banks,https://old.nasdaq.com/symbol/wash
3483,WSBF,"Waterstone Financial, Inc.",16.04,$415.68M,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/wsbf
3484,WTRE,Watford Holdings Ltd.,18.08,$359.56M,,,,https://old.nasdaq.com/symbol/wtre
3485,WTREP,Watford Holdings Ltd.,24.25,$219.83M,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wtrep
3486,WVE,WAVE Life Sciences Ltd.,9.23,$322.06M,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/wve
3487,WNFM,"Wayne Farms, Inc.",,,,,,https://old.nasdaq.com/symbol/wnfm
3488,WSTG,"Wayside Technology Group, Inc.",24.01,$104.48M,,Technology,Retail: Computer Software & Peripheral Equipment,https://old.nasdaq.com/symbol/wstg
3489,WDFC,WD-40 Company,190.64,$2.61B,1973.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wdfc
3490,WB,Weibo Corporation,34.4,$7.79B,2014.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/wb
3491,WEN,Wendy&#39;s Company (The),22.85,$5.09B,,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/wen
3492,WERN,"Werner Enterprises, Inc.",42.23,$2.92B,1986.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/wern
3493,WSBC,"WesBanco, Inc.",24.4,$1.64B,,Finance,Major Banks,https://old.nasdaq.com/symbol/wsbc
3494,WTBA,West Bancorporation,19.74,$324.67M,,Finance,Major Banks,https://old.nasdaq.com/symbol/wtba
3495,WABC,Westamerica Bancorporation,60.65,$1.63B,,Finance,Major Banks,https://old.nasdaq.com/symbol/wabc
3496,WSTL,"Westell Technologies, Inc.",0.8251,$12.96M,1995.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/wstl
3497,WINC,Western Asset Short Duration Income ETF,24.84,$7.45M,,,,https://old.nasdaq.com/symbol/winc
3498,WBND,Western Asset Total Return ETF,27.81,$105.68M,,,,https://old.nasdaq.com/symbol/wbnd
3499,WDC,Western Digital Corporation,48.46,$14.52B,,Technology,Electronic Components,https://old.nasdaq.com/symbol/wdc
3500,WNEB,"Western New England Bancorp, Inc.",6.33,$162.33M,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/wneb
3501,WPRT,Westport Fuel Systems Inc,1.31,$175.67M,,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wprt
3502,WWR,"Westwater Resources, Inc.",2.19,$12.54M,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/wwr
3503,WEYS,"Weyco Group, Inc.",20.9,$205.1M,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/weys
3504,WHLR,"Wheeler Real Estate Investment Trust, Inc.",2.02,$19.58M,2012.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/whlr
3505,WHLRD,"Wheeler Real Estate Investment Trust, Inc.",11.16,$40.18M,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/whlrd
3506,WHLRP,"Wheeler Real Estate Investment Trust, Inc.",7.75,$5.58M,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/whlrp
3507,WHF,"WhiteHorse Finance, Inc.",11.47,$235.66M,,,,https://old.nasdaq.com/symbol/whf
3508,WHFBZ,"WhiteHorse Finance, Inc.",24.99,,,,,https://old.nasdaq.com/symbol/whfbz
3509,WHLM,"Wilhelmina International, Inc.",4.5,$23.21M,,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/whlm
3510,WVVI,"Willamette Valley Vineyards, Inc.",6.12,$30.38M,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/wvvi
3511,WVVIP,"Willamette Valley Vineyards, Inc.",5.05,$23.55M,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/wvvip
3512,WLDN,"Willdan Group, Inc.",27.55,$320.96M,2006.0,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/wldn
3513,WLFC,Willis Lease Finance Corporation,28.71,$172.92M,1996.0,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/wlfc
3514,WLTW,Willis Towers Watson Public Limited Company,206.81,$26.62B,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/wltw
3515,WSC,WillScot Corporation,15.64,$1.85B,2015.0,,,https://old.nasdaq.com/symbol/wsc
3516,WIMI,WiMi Hologram Cloud Inc.,3.45,$203.74M,2020.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/wimi
3517,WINT,"Windtree Therapeutics, Inc.",7.15,$97.94M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/wint
3518,WING,Wingstop Inc.,119.99,$3.55B,2015.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/wing
3519,WINA,Winmark Corporation,154.71,$565.47M,,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/wina
3520,WINS,Wins Finance Holdings Inc.,7.18,$142.43M,2014.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wins
3521,WTFC,Wintrust Financial Corporation,50.47,$2.91B,,Finance,Major Banks,https://old.nasdaq.com/symbol/wtfc
3522,WTFCM,Wintrust Financial Corporation,24.94,$124.7M,,Finance,Major Banks,https://old.nasdaq.com/symbol/wtfcm
3523,WTFCP,Wintrust Financial Corporation,26.25,,,Finance,Major Banks,https://old.nasdaq.com/symbol/wtfcp
3524,CXSE,WisdomTree China ex-State-Owned Enterprises Fund,91.54,$235.72M,,,,https://old.nasdaq.com/symbol/cxse
3525,WCLD,WisdomTree Cloud Computing Fund,34.86,$196.09M,,,,https://old.nasdaq.com/symbol/wcld
3526,EMCB,WisdomTree Emerging Markets Corporate Bond Fund,72.33,$28.93M,,,,https://old.nasdaq.com/symbol/emcb
3527,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,23.41,$81.94M,,,,https://old.nasdaq.com/symbol/dgre
3528,DXGE,WisdomTree Germany Hedged Equity Fund,29.7,$38.61M,,,,https://old.nasdaq.com/symbol/dxge
3529,HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,20.79,$128.9M,,,,https://old.nasdaq.com/symbol/hyzd
3530,AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,47.0068,$94.01M,,,,https://old.nasdaq.com/symbol/agzd
3531,WETF,"WisdomTree Investments, Inc.",3.66,$572.51M,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/wetf
3532,DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,38.6343,$34.77M,,,,https://old.nasdaq.com/symbol/dxjs
3533,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,46.76,$3.37B,,,,https://old.nasdaq.com/symbol/dgrw
3534,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,32.41,$97.23M,,,,https://old.nasdaq.com/symbol/dgrs
3535,WKEY,WISeKey International Holding AG,4.6999,$64.35M,,Technology,EDP Services,https://old.nasdaq.com/symbol/wkey
3536,WIX,Wix.com Ltd.,213.29,$11.07B,2013.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/wix
3537,WWD,"Woodward, Inc.",84.86,$5.29B,,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wwd
3538,WDAY,"Workday, Inc.",178.67,$41.99B,,Technology,EDP Services,https://old.nasdaq.com/symbol/wday
3539,WKHS,"Workhorse Group, Inc.",3.19,$225.31M,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/wkhs
3540,WRLD,World Acceptance Corporation,79.75,$598.87M,1991.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wrld
3541,WRTC,"Wrap Technologies, Inc.",7.83,$253.16M,,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/wrtc
3542,WMGI,Wright Medical Group N.V.,29.79,$3.84B,2011.0,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/wmgi
3543,WSFS,WSFS Financial Corporation,32.02,$1.62B,,Finance,Major Banks,https://old.nasdaq.com/symbol/wsfs
3544,WVFC,WVS Financial Corp.,13.205,$25.34M,,Finance,Banks,https://old.nasdaq.com/symbol/wvfc
3545,WW,"WW International, Inc. ",25.7,$1.74B,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/ww
3546,WYNN,"Wynn Resorts, Limited",101.61,$10.96B,2002.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/wynn
3547,XFOR,"X4 Pharmaceuticals, Inc.",8.77,$141.5M,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/xfor
3548,XBIT,XBiotech Inc.,14.48,$417.79M,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xbit
3549,XELB,"Xcel Brands, Inc",0.9849,$18.76M,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/xelb
3550,XEL,Xcel Energy Inc.,65.26,$34.27B,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/xel
3551,XNCR,"Xencor, Inc.",30.005,$1.71B,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xncr
3552,XBIO,"Xenetic Biosciences, Inc.",1.0082,$6.34M,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xbio
3553,XBIOW,"Xenetic Biosciences, Inc.",1.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xbiow
3554,XENE,Xenon Pharmaceuticals Inc.,11.83,$413.74M,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xene
3555,XERS,"Xeris Pharmaceuticals, Inc.",4.835,$181.74M,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xers
3556,XLNX,"Xilinx, Inc.",96.2,$23.39B,1990.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/xlnx
3557,XOMA,XOMA Corporation,21.75,$239.57M,1986.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xoma
3558,XP,XP Inc.,36.58,$20.18B,2019.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/xp
3559,XPEL,"XPEL, Inc.",16.42,$453.54M,,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/xpel
3560,XPER,Xperi Holding Corporation,13.725,$1.49B,,Technology,Semiconductors,https://old.nasdaq.com/symbol/xper
3561,XSPA,"XpresSpa Group, Inc. ",2.37,$256M,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/xspa
3562,XTLB,XTL Biopharmaceuticals Ltd.,1.25,$6.43M,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xtlb
3563,XNET,Xunlei Limited,3.65,$248.06M,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/xnet
3564,YNDX,Yandex N.V.,42.32,$13.87B,2011.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/yndx
3565,YTRA,"Yatra Online, Inc.",1.5,$68.46M,,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/ytra
3566,YTEN,"Yield10 Bioscience, Inc.",6.26,$12.33M,,Basic Industries,Containers/Packaging,https://old.nasdaq.com/symbol/yten
3567,YIN,Yintech Investment Holdings Limited,5.69,$415.61M,2016.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/yin
3568,YMAB,"Y-mAbs Therapeutics, Inc.",43.04,$1.71B,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ymab
3569,YGYI,"Youngevity International, Inc.",1.66,$50.33M,,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/ygyi
3570,YGYIP,"Youngevity International, Inc.",14.8,,,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/ygyip
3571,YRCW,"YRC Worldwide, Inc.",2.07,$76.89M,,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/yrcw
3572,CTIB,Yunhong CTI Ltd.,1.28,$5.75M,1997.0,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/ctib
3573,ZGYH,Yunhong International,9.73,$87.03M,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/zgyh
3574,ZGYHR,Yunhong International,0.12,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/zgyhr
3575,ZGYHU,Yunhong International,9.8,$51.08M,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/zgyhu
3576,ZGYHW,Yunhong International,0.07,$250267.5,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/zgyhw
3577,YJ,Yunji Inc.,3.35,$711.26M,2019.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/yj
3578,ZAGG,ZAGG Inc,3.17,$94.51M,,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/zagg
3579,ZLAB,Zai Lab Limited,70.12,$5.24B,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zlab
3580,ZEAL,Zealand Pharma A/S,39.55,$1.46B,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zeal
3581,ZBRA,Zebra Technologies Corporation,277.55,$14.74B,1991.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/zbra
3582,ZNTL,"Zentalis Pharmaceuticals, Inc.",45.6,$1.64B,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zntl
3583,ZCMD,ZHONGCHAO INC.,2.43,$57.26M,2020.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/zcmd
3584,Z,"Zillow Group, Inc.",59.32,$13.11B,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/z
3585,ZG,"Zillow Group, Inc.",59.52,$13.15B,2011.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/zg
3586,ZN,Zion Oil ,0.3059,$53.03M,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/zn
3587,ZNWAA,Zion Oil ,,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/znwaa
3588,ZION,Zions Bancorporation N.A.,38.61,$6.33B,,Finance,Major Banks,https://old.nasdaq.com/symbol/zion
3589,ZIONL,Zions Bancorporation N.A.,26.09,,,Finance,Major Banks,https://old.nasdaq.com/symbol/zionl
3590,ZIONN,Zions Bancorporation N.A.,25.61,$3.23M,,Finance,Major Banks,https://old.nasdaq.com/symbol/zionn
3591,ZIONO,Zions Bancorporation N.A.,27.77,$3.84M,,Finance,Major Banks,https://old.nasdaq.com/symbol/ziono
3592,ZIONP,Zions Bancorporation N.A.,21.01,$55.47M,,Finance,Major Banks,https://old.nasdaq.com/symbol/zionp
3593,ZIOP,ZIOPHARM Oncology Inc,3.11,$666.43M,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ziop
3594,ZIXI,Zix Corporation,7.36,$419.15M,,Technology,EDP Services,https://old.nasdaq.com/symbol/zixi
3595,ZKIN,"ZK International Group Co., Ltd",1.177,$19.49M,2017.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/zkin
3596,ZGNX,"Zogenix, Inc.",29.97,$1.66B,2010.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zgnx
3597,ZM,"Zoom Video Communications, Inc.",207.6,$58.53B,2019.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/zm
3598,ZI,ZoomInfo Technologies Inc.,38.89,$14.88B,2020.0,,,https://old.nasdaq.com/symbol/zi
3599,ZSAN,Zosano Pharma Corporation,0.99,$53.82M,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zsan
3600,ZVO,Zovio Inc.,2.99,$95.86M,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/zvo
3601,ZS,"Zscaler, Inc.",99.31,$12.96B,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/zs
3602,ZUMZ,Zumiez Inc.,29.46,$749.2M,2005.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/zumz
3603,ZYNE,"Zynerba Pharmaceuticals, Inc.",5.41,$134.98M,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zyne
3604,ZYXI,"Zynex, Inc.",21.43,$711.32M,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/zyxi
3605,ZNGA,Zynga Inc.,8.97,$8.58B,2011.0,Technology,EDP Services,https://old.nasdaq.com/symbol/znga
0,XXII,"22nd Century Group, Inc",0.7906,$109.78M,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/xxii
1,FAX,Aberdeen Asia-Pacific Income Fund Inc,3.8,$941.24M,1986.0,,,https://old.nasdaq.com/symbol/fax
2,IAF,Aberdeen Australia Equity Fund Inc,4.66,$105.98M,,,,https://old.nasdaq.com/symbol/iaf
3,AEF,"Aberdeen Emerging Markets Equity Income Fund, Inc.",6.17,$313.14M,,,,https://old.nasdaq.com/symbol/aef
